listing_id,name,street,city,state,state_name,zip,lat,lng,phone,website,facebook,instagram,twitter,youtube,pinterest,season,products,description,updated,accepts_snap,accepts_ebt,organic_certified,organic_practices,csa_vendor_present,indoor_market,online_order_available,delivery_available,payment_cash,payment_credit_debit,live_enriched
"cas-m-23","Huntington Park CFM",,"Huntington Park","CA","California","90255","33.972326993808","-118.206569677486",,,,,,,,"Year Round (Wednesday)","",,,,,,,,,,,,,"false"
"cas-m-24","La Mirada",,"La Mirada","CA","California","90638","33.905257273358","-118.011648082498",,,,,,,,"Year Round (Saturday)","",,,,,,,,,,,,,"false"
"cas-m-25","Little Tokyo FM",,"Los Angeles","CA","California","90012","34.048124371201","-118.24214051004",,,,,,,,"Year Round (Saturday)","",,,,,,,,,,,,,"false"
"cas-m-26","Los Angeles River Farmers Market",,"Los Angeles","CA","California","90012","34.06595847613","-118.233907630087",,,,,,,,"Year Round (Thursday)","",,,,,,,,,,,,,"false"
"cas-m-27","Pico Rivera CFM",,"Pico Rivera","CA","California","90660","34.007847379364","-118.07271128978",,,,,,,,"Apr - Jul (Wednesday)","",,,,,,,,,,,,,"false"
"cas-m-28","Santa Monica Virginia Avenue Park CFM",,"Santa Monica","CA","California","90404","34.022495283056","-118.468114805391",,,,,,,,"Year Round (Saturday)","",,,,,,,,,,,,,"false"
"cas-m-29","South Park FM",,"Los Angeles","CA","California","90015","34.041639556896","-118.261979859149",,,,,,,,"Year Round (Saturday)","",,,,,,,,,,,,,"false"
"cas-m-30","The 323 Farmers' Market",,"Los Angeles","CA","California","90063","34.055604844226","-118.178237979971",,,,,,,,"Year Round (Thursday)","",,,,,,,,,,,,,"false"
"cas-m-31","Watts Willowbrook FM",,"Los Angeles","CA","California","90059","33.924164377386","-118.244663332322",,,,,,,,"Year Round (Wednesday)","",,,,,,,,,,,,,"false"
"cas-m-32","Neighborhood FM",,"Madera","CA","California","93637","36.968399908209","-120.067855015792",,,,,,,,"Jun-Sep (Thursday)","",,,,,,,,,,,,,"false"
"cas-m-33","Point Reyes FM",,"Point Reyes Station","CA","California","94956","38.067941402999","-122.805696595179",,,,,,,,"May-Sept (Saturday)","",,,,,,,,,,,,,"false"
"cas-m-35","Mendocino CFM",,"Mendocino","CA","California","95460","39.305420427214","-123.796990133413",,,,,,,,"May - October (Friday)","",,,,,,,,,,,,,"false"
"cas-m-36","Kind Neighbor Farmers' Market",,"Merced","CA","California","95341","37.288258525577","-120.496941960572",,,,,,,,"Jun 26-Sep 26 (Wednesday)","",,,,,,,,,,,,,"false"
"cas-m-38","Natividad CFM",,"Salinas","CA","California","93906","36.695644994192","-121.631009843206",,,,,,,,"May-Oct (Wednesday)","",,,,,,,,,,,,,"false"
"cas-m-39","Seaside CFM",,"Seaside","CA","California","93955","36.605069946735","-121.855024470949",,,,,,,,"Year round (Thursday)","",,,,,,,,,,,,,"false"
"cas-m-40","Nevada City CFM (Winter)",,"Nevada City","CA","California","95959","39.265237995727","-121.018696268754",,,,,,,,"Jan-Apr (Saturday)","",,,,,,,,,,,,,"false"
"cas-m-41","Cypress CFM",,"Cypress","CA","California","90720","33.803206456645","-118.051811063",,,,,,,,"Year Round (Saturday)","",,,,,,,,,,,,,"false"
"cas-m-42","Auburn Old Town CFM",,"Auburn","CA","California","95603","38.896634777589","-121.075549058042",,,,,,,,"Year Round (Saturday)","",,,,,,,,,,,,,"false"
"cas-m-43","Farm House Collective CFM",,"Riverside","CA","California","92507","33.975745397539","-117.342035519879",,,,,,,,"Year Round (Friday)","",,,,,,,,,,,,,"false"
"cas-m-44","Vail Headquarters CFM",,"Temecula","CA","California","92592","33.480423208366","-117.100864299265",,,,,,,,"Year Round (Tuesday)","",,,,,,,,,,,,,"false"
"cas-m-45","Bodega Days FM",,"Sacramento","CA","California","95814","38.581656209655","-121.494170574839",,,,,,,,"May-Sep (Thursday)","",,,,,,,,,,,,,"false"
"cas-m-46","CFM @ Yucca Valley Founders Plaza",,"Yucca Valley","CA","California","92284","34.119156979533","-116.447324538599",,,,,,,,"Year Round (Wednesday)","",,,,,,,,,,,,,"false"
"cas-m-47","San Bernardino CFM",,"San Bernardino","CA","California","92401","34.105972886222","-117.294088272524",,,,,,,,"Year Round (Tuesday)","",,,,,,,,,,,,,"false"
"cas-m-48","ASCENDKemet CFM Marina District",,"San Diego","CA","California","92101","32.710347944271","-117.164742693359",,,,,,,,"Year Round (Friday)","",,,,,,,,,,,,,"false"
"cas-m-49","ASCENDKemet CFM of East Village",,"San Diego","CA","California","92101","32.710514984523","-117.152187074261",,,,,,,,"Year Round (Thursday)","",,,,,,,,,,,,,"false"
"cas-m-50","Hidden CFM",,"Escondido","CA","California","92025","33.125620904983","-117.083807965104",,,,,,,,"Year Round (Sunday)","",,,,,,,,,,,,,"false"
"cas-m-51","Castro FM",,"San Francisco","CA","California","94114","37.764445910493","-122.433191171298",,,,,,,,"Apr-Nov (Wednesday)","",,,,,,,,,,,,,"false"
"cas-m-52","Weberstown FM",,"Stockton","CA","California","95207","37.993982575024","-121.313677382148",,,,,,,,"Year Round (Sunday, Thursday)","",,,,,,,,,,,,,"false"
"cas-m-53","Atascadero FM",,"Atascadero","CA","California","93422","35.488120140696","-120.667860792988",,,,,,,,"Year Round (Wednesday)","",,,,,,,,,,,,,"false"
"cas-m-54","Morro Bay Thursday Afternoons CFM",,"Morro Bay","CA","California","93442","35.389292631863","-120.858550350528",,,,,,,,"Year Round (Thursday)","",,,,,,,,,,,,,"false"
"cas-m-55","Carpinteria CFM",,"Carpinteria","CA","California","93013","34.397573117221","-119.519889380207",,,,,,,,"Year Round (Thursday)","",,,,,,,,,,,,,"false"
"cas-m-56","Goleta CFM",,"Santa Barbara","CA","California","93117","34.428709156848","-119.869944867789",,,,,,,,"Year Round (Sunday)","",,,,,,,,,,,,,"false"
"cas-m-57","Solvang Village CFM",,"Ballard","CA","California","93463","34.594942196486","-120.139785957269",,,,,,,,"Year Round (Wednesday)","",,,,,,,,,,,,,"false"
"cas-m-58","Berryessa FM",,"San Jose","CA","California","95132","37.403902124112","-121.848897218329",,,,,,,,"May-Nov (Saturday)","",,,,,,,,,,,,,"false"
"cas-m-59","Blossom Hill CFM",,"San Jose","CA","California","95123","37.250466740099","-121.866475182343",,,,,,,,"Year Round (Sunday)","",,,,,,,,,,,,,"false"
"cas-m-60","Creekside FM",,"Cupertino","CA","California","95014","37.317137082737","-122.013295913421",,,,,,,,"Year Round (Friday)","",,,,,,,,,,,,,"false"
"cas-m-61","De Anza College",,"Cupertino","CA","California","95014","37.322721771418","-122.050915546133",,,,,,,,"Year Rounds (Sunday)","",,,,,,,,,,,,,"false"
"cas-m-62","Felton FM",,"Felton","CA","California","95018","37.047804240651","-122.074178381868",,,,,,,,"May-Oct (Tuesday)","",,,,,,,,,,,,,"false"
"cas-m-63","Burney CFM",,"Burney","CA","California","96013","40.892949630666","-121.649990341207",,,,,,,,"Jun-Sep (Wednesday)","",,,,,,,,,,,,,"false"
"cas-m-64","Happy Camp FM",,"Happy Camp","CA","California","96039","41.798567537212","-123.374716648061",,,,,,,,"Jun - Oct (Thursday)","",,,,,,,,,,,,,"false"
"cas-m-65","Mount Shasta FM",,"Mount Shasta","CA","California","96067","41.313429701732","-122.311104295824",,,,,,,,"May - Oct (Monday)","",,,,,,,,,,,,,"false"
"cas-m-66","Weed FM",,"Weed","CA","California","96094","41.415935432266","-122.38882528483",,,,,,,,"Jun-Sep (Wednesday)","",,,,,,,,,,,,,"false"
"cas-m-67","Healdsburg Saturday CFM",,"Healdsburg","CA","California","95448","38.611507022667","-122.873260616908",,,,,,,,"May-Nov (Saturday)","",,,,,,,,,,,,,"false"
"cas-m-68","Santa Rosa Original CFM - WIC Satellite",,"Santa Rosa","CA","California","95403","38.458262683675","-122.733399961517",,,,,,,,"Jul-Aug (Thursday)","",,,,,,,,,,,,,"false"
"cas-m-69","Wednesday Night Downtown Market",,"Red Bluff","CA","California","96080","40.176375157474","-122.235503289889",,,,,,,,"Jun-Aug (Wednesday)","",,,,,,,,,,,,,"false"
"cas-m-70","City of Dinuba",,"Dinuba","CA","California","93618","36.539007447582","-119.388230544863",,,,,,,,"Jun-Jul (Friday)","",,,,,,,,,,,,,"false"
"cas-m-71","Adventist Health Simi Valley CFM",,"Simi Valley","CA","California","93065","34.289935442346","-118.743834861146",,,,,,,,"Year Round (Tuesday)","",,,,,,,,,,,,,"false"
"cas-m-72","Midtown Ventura CFM",,"Ventura","CA","California","93003","34.266650990597","-119.249425359686",,,,,,,,"Year Round (Wednesday)","",,,,,,,,,,,,,"false"
"cas-m-73","Saticoy Farmers Market",,"Ventura","CA","California","93004","34.286228461119","-119.146807323636",,,,,,,,"Feb-Dec (Sunday)","",,,,,,,,,,,,,"false"
"cas-m-74","Davis Saturday CFM",,"Davis","CA","California","95616","38.544187614097","-121.743720369713",,,,,,,,"Year Round (Saturday)","",,,,,,,,,,,,,"false"
"cas-m-75","Davis Wednesday CFM",,"Davis","CA","California","95616","38.544141942009","-121.74363479524",,,,,,,,"Apr-Aug (Wednesday)","",,,,,,,,,,,,,"false"
"cas-m-76","Sutter Davis Hospital FM",,"Davis","CA","California","95616","38.560993238505","-121.772496515489",,,,,,,,"Year Round (Thursday)","",,,,,,,,,,,,,"false"
"fls-m-1","Artisan Alley Farmers Market",,"Deland","FL","Florida","32720",,,,"https://www.facebook.com/DeLandFarmersMarket/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-2","Atlantic Beach Farmers Market",,"Atlantic Beach","FL","Florida","32233",,,,"https://diglocal.org/markets/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-3","Bay County Farmers Market",,"Panama City","FL","Florida","32401","30.167594605480282","-85.70301215016458",,"https://www.facebook.com/pages/Bay-County-Farmers-Market-At-The-Bay-County-Fairgrounds/230053957115983",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-4","Boca Farmers Market",,"Boca Raton","FL","Florida","33434",,,,"https://www.bocafarmersmarket.com/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-5","Boca Grande Farmer and Fish Market",,"Boca Grande","FL","Florida","33921",,,,"https://www.buylocallee.com/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-6","Brevard County Farmers Market",,"Melbourne","FL","Florida","32935","28.13040998677276","-80.62707997887725",,"https://sfyl.ifas.ufl.edu/brevard/brevard-county-farmers-market/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-7","Cagan Crossings Farmers Market",,"Clermont","FL","Florida","34714",,,,"https://www.cagancrossings.com/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-8","Callahan Farmers Market",,"Callahan","FL","Florida","32011",,,,"https://www.facebook.com/CallahanMarket/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-9","Callaway Community Farmers Market",,"Callaway","FL","Florida","32404",,,,"http://www.waterfrontmarkets.org/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-10","Corey Avenue Sunday Market",,"St. Petersburg","FL","Florida","33706",,,,"https://coreyave.com/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-11","Englewood Farmers Market",,"Englewood","FL","Florida","34223",,,,,,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-12","Feather Oaks Farmers Market",,"Tallahassee","FL","Florida","32309",,,,"https://www.facebook.com/FeatherOaksFarmersMarket",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-13","Florida Keys Farmers Market",,"Islamorada","FL","Florida","33036",,,,"https://floridakeysfarmersmarket.com/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-14","Fresh Market at Hyde Park Village",,"Tampa","FL","Florida","33604",,,,"https://www.tampabaymarkets.com/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-15","Grand Lagoon Waterfront Farmers Market",,"Panama City Beach","FL","Florida","32408",,,,"http://www.waterfrontmarkets.org/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-16","Hobe Sound Farmers Market",,"Hobe Sound","FL","Florida","33455",,,,"https://hobesoundfarms.com/farmers-market/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-17","Jen’s Market: Largo Central Park Market",,"Largo","FL","Florida","33771",,,,"https://jens-market.com/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-18","Liberty City Green Market",,"Miami","FL","Florida","33127",,,,"https://urbangreenworks.org/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-21","The Market at Saint Monica's",,"Cantonment","FL","Florida","32533",,,,"https://www.localharvest.org/the-market-at-saint-monicas-M43763",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-22","Miami Springs Farmers Market",,"Miami Springs","FL","Florida","33166",,,,"https://www.facebook.com/miamispringsfarmersmarket/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-23","New Smyrna Beach Farmers Market",,"New Smyrna Beach","FL","Florida","32168",,,,"https://www.nsbfarmersmarket.com/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-24","North Tampa Market",,"Tampa","FL","Florida","33618",,,,"https://www.tampabaymarkets.com/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-25","Ocala Farm Market",,"Ocala","FL","Florida","34471","29.182035451573586","-82.1031857776964",,"https://ocaladowntownmarket.com/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-26","Ormond Beach Farmers Market",,"Ormond Beach","FL","Florida","32174",,,,"https://ormondbeachmainstreet.com/farmers-market/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-27","Parkland Farmers Market",,"Parkland","FL","Florida","33067",,,,"https://www.cityofparkland.org/farmersmarket",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-28","Phillippi Estate Farmers Market",,"Sarasota","FL","Florida","34231",,,,"https://www.sarasotacountyparks.com/programs-and-events/phillippi-farmhouse-market",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-29","River District Farmers Market",,"Fort Myers","FL","Florida","33901","26.642769987994228","-81.87271997419778",,"https://www.buylocallee.com/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-30","Safety Harbor Farmers Market",,"Safety Harbor","FL","Florida","34695",,,,"https://www.safetyharborchamber.com/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-31","Satellite Beach Farmers Market",,"Satellite Beach","FL","Florida","32937",,,,,,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-32","Southwest Community Farmers Market Urban Oasis Project",,"Miami","FL","Florida","33155",,,,,,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-33","St. Augustine Beach Wednesday Farmers Market",,"St. Augustine","FL","Florida","32080","29.669674226147357","-81.21494973501429",,"https://www.sabca.org/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-34","St. Petersburg Saturday Morning Market",,"St. Petersburg","FL","Florida","33701",,,,"https://saturdaymorningmarket.com/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-35","Sweetwater Sunday Organic Market",,"Tampa","FL","Florida","33634",,,,"https://www.sweetwater-organic.org/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-38","Union County Farmers Market",,"Lake Butler","FL","Florida","32054",,,,"https://sfyl.ifas.ufl.edu/union/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-39","West Boca Raton Market",,"Boca Raton","FL","Florida","33434",,,,"https://bocagreenmarket.com/",,,,,,,"",,,,,,,,,,,,,"false"
"fls-m-40","Windermere Farmers Market",,"Windermere","FL","Florida","34786",,,,"https://www.facebook.com/WindermereFarmersMarket/",,,,,,,"",,,,,,,,,,,,,"false"
"ils-m-2","Ready Farm  Market",,"Franklin","IL","Illinois","62638","39.615359","-90.062488","2173707456","https://www.birdhousepeople.com",,,,,,,"Fruit; Local Delivery; Strawberries; Eggs; Honey & Honey Products; Body Care Products; Chives; Dill; Attractions & Activities; Hiking; Straw; Baked Goods","Ready Farm Market is a local farmers market located in Franklin, IL in Morgan County. Products available include Fruit, Local Delivery, Strawberries, Eggs, Honey & Honey Products, Body Care Products, Chives, Dill. You can buy direct through u-pick / pick-your-own, on-farm sales and roadside stand, online ordering. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-6","Barnharts Stone Corner Farm Market",,"Oregon","IL","Illinois","61061","41.985184","-89.297183","8157327816",,,,,,,,"Gourds (Edible); Kohlrabi; Okra; Herbs; Meat, Poultry & Game; Vegetables; Cabbage; Dill; Lettuce; Mint; Cilantro; Scallions","Barnharts Stone Corner Farm Market is a local farmers market located in Oregon, IL in Ogle County. Products available include Gourds (Edible), Kohlrabi, Okra, Herbs, Meat, Poultry & Game, Vegetables, Cabbage, Dill. You can buy direct through on-farm sales and roadside stand. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-15","Bullards Farm Market and Bakery",,"Fairfield","IL","Illinois","62837","38.3790681","-88.3517005","6188424815",,,,,,,,"","Bullards Farm Market and Bakery is a local farmers market located in Fairfield, IL in Wayne County. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-16","Farmers Market",,"Calumet City","IL","Illinois","60409","41.6157391","-87.5303135","7088918138",,,,,,,,"Honey & Honey Products; Prepared Food; Body Care Products; Value-Added Food Products; Fruit; Vegetables; Livestock & Animal Products; Value-Added Non-Food Products; Crops & Agricultural Products","Farmers Market is a local farmers market located in Calumet City, IL in Cook County. Products available include Honey & Honey Products, Prepared Food, Body Care Products, Value-Added Food Products, Fruit, Vegetables, Livestock & Animal Products, Value-Added Non-Food Products. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-20","Dr Woodchucks Auction Service",,"Scales Mound","IL","Illinois","61075","42.4768649","-90.249802","8158582548",,,,,,,,"","Dr Woodchucks Auction Service is a local farmers market located in Scales Mound, IL in Jo Daviess County. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-22","Xuanfan Xia",,"Urbana","IL","Illinois","61801","40.106894","-88.221919","2176074216",,,,,,,,"","Xuanfan Xia is a local farmers market located in Urbana, IL in Champaign County. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-25","Theo Mourad",,"Chicago","IL","Illinois","60657","41.942549","-87.645698","7343309285",,,,,,,,"Vegetables; Beets; Crops & Agricultural Products","Theo Mourad is a local farmers market located in Chicago, IL in Cook County. Products available include Vegetables, Beets, Crops & Agricultural Products. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-26","Wyatts Pet Service",,"Crystal Lake","IL","Illinois","60039","42.2402104","-88.3141136","8159772215",,,,,,,,"Baked Goods; Crafts; Fruit; Value-Added Food Products; Value-Added Non-Food Products; Crops & Agricultural Products","Wyatts Pet Service is a local farmers market located in Crystal Lake, IL in McHenry County. Products available include Baked Goods, Crafts, Fruit, Value-Added Food Products, Value-Added Non-Food Products, Crops & Agricultural Products. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-29","Presence Saints Mary and Elizabeth Medical Center",,"Chicago","IL","Illinois","60622","41.902508","-87.683355","3127703255",,,,,,,,"Eggs; Herbs; Fruit; Vegetables; Honey & Honey Products; Nuts; Mushrooms; Livestock & Animal Products; Eggs & Egg Products; Crops & Agricultural Products","Presence Saints Mary and Elizabeth Medical Center is a local farmers market located in Chicago, IL in Cook County. Products available include Eggs, Herbs, Fruit, Vegetables, Honey & Honey Products, Nuts, Mushrooms, Livestock & Animal Products. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-34","Big John's Farm Market",,"Chicago Heights","IL","Illinois","60411","41.52085","-87.57405","7087582711","https://www.bigjohnsfarmmarket.com/",,,,,,,"Attractions & Activities; Community & Tourist Activities","Big John's Farm Market is a local farmers market located in Chicago Heights, IL in Cook County. Products available include Attractions & Activities, Community & Tourist Activities. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-42","Humphrey's Market",,"Springfield","IL","Illinois","62703","39.7823561","-89.6358479","2175447445","https://www.humphreysmarket.com",,,,,,,"Potatoes; Lake Whitefish; Tea; Cucumbers; Pears; Radishes; Snapper; Tomatoes; Bananas; Eggplant; Quail; Turnips","Humphrey's Market is a local farmers market located in Springfield, IL in Sangamon County. Products available include Potatoes, Lake Whitefish, Tea, Cucumbers, Pears, Radishes, Snapper, Tomatoes. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-45","La Grange Business Association",,"La Grange","IL","Illinois","60525","41.8147573","-87.8700352","7085826510","https://lgba.com/la-grange-farmers-market/",,,,,,,"Honey & Honey Products; Meat, Poultry & Game; Animal & Pet Food; Body Care Products; Eggs; Fruit; Vegetables; Grains & Oilseeds; Mushrooms; Baked Goods; Seafood & Aquaculture; Livestock & Animal Products","La Grange Business Association is a local farmers market located in La Grange, IL in Cook County. Products available include Honey & Honey Products, Meat, Poultry & Game, Animal & Pet Food, Body Care Products, Eggs, Fruit, Vegetables, Grains & Oilseeds. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-46","LaSalle County Historical Society",,"Utica","IL","Illinois","61373","41.3389573","-89.0102559","8156674861",,,,,,,,"Fruit; Vegetables; Body Care Products; Baked Goods; Eggs; Crafts; Herbs; Honey & Honey Products; Prepared Food; Mushrooms; Value-Added Food Products; Coffee","LaSalle County Historical Society is a local farmers market located in Utica, IL in LaSalle County. Products available include Fruit, Vegetables, Body Care Products, Baked Goods, Eggs, Crafts, Herbs, Honey & Honey Products. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-47","Lauren Moore- Village of Bloomingdale",,"Bloomingdale","IL","Illinois","60108","41.9497465","-88.0799316","6306715831",,,,,,,,"Honey; Vegetables; Meat, Poultry & Game; Nuts; Crafts; Value-Added Food Products; Milk & Dairy Products; Fruit; Prepared Food; Body Care Products; Baked Goods; Herbs","Lauren Moore- Village of Bloomingdale is a local farmers market located in Bloomingdale, IL in DuPage County. Products available include Honey, Vegetables, Meat, Poultry & Game, Nuts, Crafts, Value-Added Food Products, Milk & Dairy Products, Fruit. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-50","Momma Bee's Garden",,"Quincy","IL","Illinois","62305","39.9150064","-91.3458231","2176533443",,,,,,,,"Vegetables; Fruit; Crops & Agricultural Products","Momma Bee's Garden is a local farmers market located in Quincy, IL in Adams County. Products available include Vegetables, Fruit, Crops & Agricultural Products. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-51","Oak Lawn Farmers' Market",,"Oak Lawn","IL","Illinois","60453","41.7210425","-87.7509411","7086364400","https://www.oaklawn-il.gov",,,,,,,"","Oak Lawn Farmers' Market is a local farmers market located in Oak Lawn, IL in Cook County. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-57","AMW Luffas",,"Pleasant Plains","IL","Illinois","62677","39.875526","-89.91721","2178162449",,,,,,,,"Local Delivery; Transportation & Shipping; Delivery","AMW Luffas is a local farmers market located in Pleasant Plains, IL in Sangamon County. Products available include Local Delivery, Transportation & Shipping, Delivery. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-59","Lisle French Market",,"Lisle","IL","Illinois","60532","41.7986795","-88.0719852","6307840862","https://www.bensidounusa.com",,,,,,,"","Lisle French Market is a local farmers market located in Lisle, IL in DuPage County. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-62","Mill Road Farms",,"Princeton","IL","Illinois","61356","41.36838","-89.474735","8158780909",,,,,,,,"","Mill Road Farms is a local farmers market located in Princeton, IL in Bureau County. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-68","The District",,"Quincy","IL","Illinois","62301","39.9328209","-91.407971","2172288696","https://www.thedistrictquincy.com/",,,,,,,"Seafood & Aquaculture; Herbs; Meat, Poultry & Game; Nuts; Coffee; Fruit; Vegetables; Honey & Honey Products; Honey; Mushrooms; Body Care Products; Value-Added Food Products","The District is a local farmers market located in Quincy, IL in Adams County. Products available include Seafood & Aquaculture, Herbs, Meat, Poultry & Game, Nuts, Coffee, Fruit, Vegetables, Honey & Honey Products. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-70","Regional Producers Farmers Market Of Johnston City",,"Johnston City","IL","Illinois","62951","37.8166736","-88.9374733","6187511342",,,,,,,,"Fruit; Honey & Honey Products; Meat, Poultry & Game; Animal & Pet Food; Seafood & Aquaculture; Value-Added Food Products; Crafts; Vegetables; Body Care Products; Nursery & Horticulture Products; Baked Goods; Crops & Agricultural Products","Regional Producers Farmers Market Of Johnston City is a local farmers market located in Johnston City, IL in Williamson County. Products available include Fruit, Honey & Honey Products, Meat, Poultry & Game, Animal & Pet Food, Seafood & Aquaculture, Value-Added Food Products, Crafts, Vegetables. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-72","Streeterville Organization of Active Residents",,"Chicago","IL","Illinois","60611","41.8978654","-87.6199176","3122802596",,,,,,,,"Vegetables; Mushrooms; Eggs; Herbs; Fruit; Honey & Honey Products; Meat, Poultry & Game; Prepared Food; Baked Goods; Milk & Dairy Products; Crops & Agricultural Products; Livestock & Animal Products","Streeterville Organization of Active Residents is a local farmers market located in Chicago, IL in Cook County. Products available include Vegetables, Mushrooms, Eggs, Herbs, Fruit, Honey & Honey Products, Meat, Poultry & Game, Prepared Food. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-75","Village of Antioch, Parks & Recreation",,"Antioch","IL","Illinois","60002","42.480528","-88.099628","8473952160",,,,,,,,"","Village of Antioch, Parks & Recreation is a local farmers market located in Antioch, IL in Lake County. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-77","Western Springs French Market",,"Western Springs","IL","Illinois","60558","41.8095642","-87.9005706","6305750286","https://www.bensidounusa.com/",,,,,,,"","Western Springs French Market is a local farmers market located in Western Springs, IL in Cook County. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-79","Yaeger's Farm Market",,"DeKalb","IL","Illinois","60115","41.910725","-88.667592","8157566005","https://www.yaegersfarmmarket.com",,,,,,,"Peaches; Savory; Tomatoes; Nursery & Horticulture Products; Herbs; Sweet Corn; Sprouts; School Tours; Rosemary; Zucchini; Seasonal Events & Activities; Vegetables","Yaeger's Farm Market is a local farmers market located in DeKalb, IL in DeKalb County. Products available include Peaches, Savory, Tomatoes, Nursery & Horticulture Products, Herbs, Sweet Corn, Sprouts, School Tours. You can buy direct through on-farm sales and roadside stand. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-80","Rockton River Market",,"Rockton","IL","Illinois","61072","42.450886","-89.0686864","8156247625",,,,,,,,"","Rockton River Market is a local farmers market located in Rockton, IL in Winnebago County. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-81","Romeoville Open Air Makret",,"Romeoville","IL","Illinois","60446","41.652738","-88.0829008","8155523283",,,,,,,,"Value-Added Food Products; Crafts; Vegetables; Mushrooms; Nuts; Body Care Products; Baked Goods; Milk & Dairy Products; Eggs; Animal & Pet Food; Beans (Field/Dry); Seafood & Aquaculture","Romeoville Open Air Makret is a local farmers market located in Romeoville, IL in Will County. Products available include Value-Added Food Products, Crafts, Vegetables, Mushrooms, Nuts, Body Care Products, Baked Goods, Milk & Dairy Products. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
"ils-m-87","The Market on Ridgeland",,"Oak Lawn","IL","Illinois","60453","41.72732","-87.77964","7085995559",,,,,,,,"","The Market on Ridgeland is a local farmers market located in Oak Lawn, IL in Cook County. A community farmers market supporting local growers and producers.",,,,,,,,,,,,"false"
